LINEAR ID,Plinear,Pztf,N_L,N_Z,L_chi2r,Z_chi2r,L_chi2,Z_chi2,Lampl,Zampl,BpeakL,BpeakZ,BperiodL,BperiodZ,Periodogram_f,B_score,Blazhko_f
20269515,0.499325,1.288489,188,23,11.9,15.5,111.3,183.1,42350.15,122.42,2.0498,0.7761,21.2314,0.0,-,0,-1
20270338,0.543354,0.543369,181,1209,1.0,1.4,0.9,3.3,0.93,0.89,1.9216,1.9216,12.3175,12.3183,-,0,-1
20271572,0.536805,0.536792,181,2302,1.4,6.3,3.1,95.5,0.67,0.83,1.9328,1.9328,14.3102,14.3062,-,0,-1
20278860,0.528138,0.756242,235,40,2.4,8.4,14.8,138.1,0.78,1.63,1.9481,1.3756,18.2882,18.7564,-,0,-1
20279879,0.468459,0.468457,212,407,0.8,1.5,1.4,4.3,1.15,0.89,2.1988,2.2006,15.5836,15.163,-,0,-1
20280523,0.597345,0.597362,86,153,0.6,1.8,0.4,3.5,0.59,0.55,1.7374,1.6777,15.8003,274.3484,-,0,-1
20281293,0.531442,1.062922,165,40,1.1,5.8,2.0,191.7,0.91,1.26,1.9285,0.9605,21.3561,50.7357,-,0,-1
20293625,0.566623,1.034859,210,43,0.8,13.2,0.8,132.3,0.64,304.41,1.7873,1.0053,44.6229,25.6575,-,0,-1
20302023,0.498638,0.514304,216,2318,2.9,1.5,14.2,3.5,5.62,1.32,2.0143,1.9736,113.0582,34.27,-,0,-1
20303195,2.573675,0.418193,162,1281,1.5,5.2,2.2,43.4,0.36,0.48,0.3924,2.3947,260.078,286.533,-,0,-1
20303778,0.620696,0.62067,218,1354,0.6,1.8,0.5,4.6,0.53,0.46,1.6872,1.6148,13.1449,277.3925,-,0,-1
20307322,0.515751,0.998641,216,46,0.7,10.7,0.6,126.0,0.34,16.07,1.9418,1.0053,346.0208,254.7771,-,0,-1
20313038,0.336473,0.336477,174,1209,0.8,1.3,2.7,2.1,0.46,0.37,2.9888,2.9755,59.577,280.8989,-,0,-1
20323540,0.255387,0.255391,156,1136,1.1,1.0,2.1,1.7,0.42,0.55,3.9833,3.9578,14.782,23.6855,-,0,-1
20326720,0.49949,0.997029,249,45,1.6,26.1,4.8,629.6,0.89,1551.63,2.0764,1.0066,13.4409,275.8621,-,0,-1
20332286,0.507951,0.997077,243,45,0.9,17.5,0.8,294.4,1.0,21403.66,2.0026,1.0062,29.5159,307.2197,-,0,-1
20344977,0.576877,0.576875,223,1310,1.0,1.4,1.7,3.5,0.69,0.72,1.7917,1.7371,17.1807,279.3296,-,0,-1
20374810,0.4943,0.494298,215,1607,1.0,1.9,1.1,5.8,1.13,1.08,2.0636,2.0332,24.6914,98.2801,-,0,-1
20387404,0.52813,0.528144,212,1535,1.6,1.9,4.3,6.6,0.95,1.33,1.9273,1.9481,29.5814,18.3016,-,0,-1
20398973,0.321609,0.321611,199,917,0.7,1.3,0.6,1.8,0.35,0.5,3.2106,3.1128,9.8761,292.3977,-,0,-1
20409590,0.570877,0.570875,197,1500,1.2,1.4,3.8,3.9,0.63,0.79,1.7545,1.7553,354.6099,278.94,-,0,-1
20412789,0.728121,0.728162,128,1212,1.5,3.1,2.5,18.0,0.47,0.57,1.422,1.3799,20.5698,151.1716,-,0,-1
20415174,0.512415,1.192707,172,30,5.0,3.4,70.7,13.9,0.88,3.74,2.0306,0.8435,12.647,198.6097,-,0,-1
20424888,0.620902,0.620896,164,797,0.8,1.8,0.7,3.1,0.49,0.38,1.6782,1.6833,14.7776,13.7523,-,0,-1
20431810,0.527157,0.52715,173,1133,0.9,1.5,0.8,3.2,0.88,1.28,1.9498,1.9499,18.9268,18.9161,-,0,-1
20441941,0.688814,0.688836,187,1573,3.5,5.6,10.8,57.3,0.48,0.45,1.5194,1.4858,14.7809,29.3858,-,0,-1
20453036,0.627635,0.627636,209,1416,1.1,1.7,2.4,4.3,1.01,1.34,1.6567,1.6537,15.7778,16.5577,-,0,-1
20457074,0.296932,0.296932,160,1427,0.9,1.5,0.9,2.8,0.44,0.61,3.4695,3.3736,9.8333,170.3578,-,0,-1
20458871,0.306202,0.3062,199,1476,1.0,1.3,1.0,2.4,0.3,0.28,3.3052,3.3974,25.3678,7.6025,-,0,-1
20470136,0.65542,0.655415,172,1457,0.8,2.2,0.7,10.5,0.62,0.8,1.5595,1.5377,29.6252,83.682,-,0,-1
20507511,0.513867,0.513864,216,1183,0.8,2.5,0.7,8.9,1.03,1.37,2.0027,1.9744,17.6414,35.2858,-,0,-1
20513210,0.469545,0.469545,217,1258,0.8,2.0,0.7,5.3,1.19,1.11,2.1932,2.1932,15.7505,15.7505,-,0,-1
20513220,0.361274,0.361272,221,1180,0.8,1.8,0.7,4.0,0.49,0.66,2.862,2.8867,10.6338,8.4214,-,0,-1
20522386,0.620777,0.620778,96,675,0.7,1.3,0.5,2.9,0.87,1.07,1.6573,1.683,21.5564,13.8648,-,0,-1
20536396,0.666257,0.333129,218,222,0.7,0.9,0.6,1.4,0.44,0.27,1.5559,3.0055,18.1769,271.0027,-,0,-1
20538459,0.601063,0.601092,168,1206,0.8,1.1,0.8,1.8,0.46,0.57,1.6666,1.6732,347.2222,105.0972,-,0,-1
20543054,0.626895,0.626891,209,219,0.7,1.2,0.8,1.8,1.01,0.74,1.6037,1.598,116.4822,356.5062,-,0,-1
20561543,0.271859,0.271861,161,884,0.8,1.0,0.6,1.3,0.4,0.39,3.842,3.6818,6.1128,286.533,-,0,-1
20565236,0.576146,0.576151,255,1367,1.5,2.5,7.0,14.6,0.71,0.66,1.8061,1.7392,14.1965,278.5515,-,0,-1
20566163,0.1934,0.461872,206,1117,12.4,2.2,335.9,7.2,0.81,1.49,5.174,2.2463,292.8258,12.3153,-,0,-1
20574050,0.389872,0.389871,219,1363,0.9,3.0,1.0,12.3,0.42,0.35,2.6328,2.5685,14.7351,284.9003,-,0,-1
20580050,0.461794,0.461787,150,1366,1.7,1.9,5.1,6.4,1.06,1.07,2.2462,2.2469,12.3931,12.2895,-,0,-1
20650960,1.198256,0.399423,205,1444,1.0,5.5,1.4,43.8,0.63,0.46,0.8571,2.5083,44.3066,212.0891,-,0,-1
20668112,0.310286,0.310278,202,1452,3.5,5.7,18.9,19.4,0.53,0.61,3.2545,3.3316,31.6056,9.2009,-,0,-1
20671386,0.636279,0.63628,183,1526,0.7,1.1,0.5,1.5,0.47,0.44,1.6175,1.6176,21.7912,21.751,-,0,-1
20692786,0.664837,0.332418,78,1168,0.7,1.2,0.5,1.7,0.39,0.33,1.521,3.0133,59.3472,196.8504,-,0,-1
20694840,0.39041,0.39042,186,185,1.0,1.2,1.4,1.6,0.45,0.3,2.6747,2.5642,8.8253,355.2398,-,0,-1
20703194,0.997333,0.498638,192,1987,1.8,9.7,5.6,175.8,413.68,1.1,1.0055,2.0118,357.1429,157.2327,-,0,-1
20714963,0.579305,0.57931,213,1331,0.9,5.0,1.6,39.4,0.83,0.73,1.7291,1.7298,351.4938,274.7253,-,0,-1
20726518,0.371671,0.371664,175,2486,1.1,5.2,1.2,34.8,0.52,0.39,2.7921,2.8168,9.8479,7.9252,-,0,-1
20794936,0.313363,0.313386,181,1418,1.4,2.0,2.5,6.1,0.44,0.61,3.2853,3.2836,10.6253,10.7921,-,0,-1
20815762,0.728292,0.728292,188,1109,1.1,2.1,1.3,5.4,0.5,0.69,1.407,1.3786,29.5029,181.3237,-,0,-1
20828304,0.471867,0.471852,174,87,1.3,1.8,1.9,5.1,1.03,1.14,2.158,2.2052,25.7798,11.6401,-,0,-1
20829724,0.557585,0.557583,191,1193,0.7,2.0,0.6,7.5,0.83,1.15,1.8632,1.8632,14.3328,14.3338,-,0,-1
20831083,0.335764,0.335766,195,1217,0.7,1.2,0.5,1.8,0.34,0.33,3.1137,2.9919,7.3831,73.5024,-,0,-1
20858337,0.445727,1.450966,219,20,1.1,3.0,1.7,329.8,1.17,811.3,2.3238,0.7005,12.4634,88.3392,-,0,-1
20860892,0.303629,0.303629,180,1238,0.8,0.9,0.7,0.8,0.37,0.48,3.3612,3.4374,14.7634,6.9466,-,0,-1
20865430,0.801744,0.335179,38,1197,2.5,2.0,7.8,3.8,24.7,0.5,1.3013,3.0175,18.5099,29.4334,-,0,-1
20871211,0.536638,0.536638,222,151,1.2,3.7,1.9,22.1,0.77,0.56,1.9332,1.8663,14.3472,354.6099,-,0,-1
20878762,0.637995,0.638006,208,55,1.0,0.8,1.4,1.5,0.77,0.86,1.6012,1.5703,29.5814,340.7155,-,0,-1
20884921,0.48587,0.485862,210,146,1.8,1.6,5.3,3.5,1.06,0.8,2.0951,2.061,27.0783,355.2398,-,0,-1
20889257,0.565815,2.857095,143,16,1.4,1.1,2.4,6.6,0.58,2128.1,1.8012,0.3533,29.5334,306.7485,-,0,-1
20890761,0.564159,0.564104,197,1225,1.7,2.7,3.1,16.8,0.51,0.53,1.8064,1.8494,29.5465,13.0429,-,0,-1
20927587,0.674954,0.674966,179,1168,0.7,1.2,0.7,1.7,0.83,1.17,1.5238,1.5212,23.6855,25.2239,-,0,-1
20946356,0.612021,0.61202,208,1329,0.7,1.0,0.4,1.3,0.41,0.61,1.7016,1.6458,14.782,84.1397,-,0,-1
20951738,0.450709,0.450705,213,1210,1.4,2.4,3.3,8.1,1.2,1.14,2.3134,2.2907,10.5669,13.8908,-,0,-1
20991661,0.460094,0.460091,154,1211,0.8,2.6,0.7,10.1,1.21,1.53,2.2588,2.2588,11.7247,11.7144,-,0,-1
20998870,0.396586,0.396573,166,1196,1.0,1.9,1.2,16.1,0.37,0.38,2.5331,2.5321,86.1698,95.648,-,0,-1
21000040,0.673646,0.673648,187,296,0.9,1.3,0.9,1.4,0.5,0.43,1.5549,1.488,14.1924,280.112,-,0,-1
21010711,0.488102,0.488058,198,1207,1.2,8.0,4.6,186.9,1.09,1.15,2.0717,2.072,43.5635,43.2807,-,0,-1
21011352,0.326046,0.326018,187,2690,1.9,2.5,6.0,11.2,0.44,0.43,3.0992,3.0983,31.0607,32.3258,-,0,-1
21011450,0.99867,0.46517,184,1207,8.0,4.0,153.3,29.4,101.94,1.25,1.0116,2.2232,97.6086,13.6073,-,0,-1
21014331,0.258482,0.628019,197,2646,3.4,10.5,11.2,115.8,0.22,0.35,3.8956,1.6521,37.2856,16.7336,-,0,-1
21025736,0.568748,0.568736,111,2576,0.7,1.8,0.6,5.2,0.69,1.18,1.8187,1.8398,16.5303,12.2714,-,0,-1
21043777,0.707162,0.707174,130,1099,0.6,1.2,0.4,1.9,0.44,0.43,1.4479,1.4732,29.6121,16.9233,-,0,-1
21055315,0.569663,4.595119,178,8,0.7,0.9,0.4,1.4,0.74,1740.45,1.8374,0.2216,12.2026,253.4854,-,0,-1
21056450,0.761566,0.761562,177,1164,1.1,1.2,1.9,2.0,0.57,0.56,1.3474,1.3184,29.1333,189.9335,-,0,-1
21075532,0.531262,0.531266,195,428,2.5,2.5,12.3,16.4,0.75,1.17,1.944,1.9426,16.2048,16.5961,-,0,-1
21080566,0.556566,0.556565,239,587,0.9,2.6,1.1,19.7,0.88,1.05,1.866,1.8076,14.4394,92.1659,-,0,-1
21085751,0.612209,0.612218,172,597,1.6,1.3,4.8,2.4,0.48,0.65,1.6646,1.6443,32.1285,91.9118,-,0,-1
21097076,0.591539,0.591534,151,660,0.9,1.5,0.9,3.3,0.69,0.66,1.7311,1.7039,24.6609,74.9064,-,0,-1
21126144,0.547549,0.54755,574,472,1.2,1.7,5.1,6.6,0.86,0.87,1.8603,1.8293,29.4638,336.1345,-,0,-1
21126187,0.555475,0.555474,564,257,0.9,1.2,1.7,2.7,0.82,1.15,1.8342,1.8112,29.4898,91.4077,-,0,-1
21134069,0.559149,0.559159,561,60,1.5,5.2,4.8,35.5,0.54,1.02,1.8223,1.7912,29.5159,355.8719,-,5,0
21145823,0.542382,0.542373,308,247,1.6,1.6,4.1,4.0,0.89,1.23,1.8776,1.9246,29.5203,12.3732,-,0,-1
21146742,0.321034,0.32104,294,465,1.0,1.3,1.4,2.6,0.45,0.43,3.1516,3.1178,27.2777,344.2341,-,0,-1
21146854,0.494866,0.997099,522,203,4.3,13.5,40.8,139.2,0.45,279.06,2.0284,1.0117,131.3198,113.2503,-,0,-1
21160820,0.605318,0.605309,289,36,1.0,1.6,1.1,1.7,1.05,0.84,1.6885,1.691,27.4499,25.697,-,0,-1
21200464,0.55507,0.555074,531,504,1.3,1.7,3.6,5.4,0.95,0.94,1.8353,1.8045,29.6077,343.6426,-,0,-1
21210238,0.624435,0.624436,586,271,0.9,2.2,0.9,6.3,0.41,0.59,1.6354,1.6062,29.4377,209.6436,-,0,-1
21215819,0.52438,0.524392,575,272,1.1,4.0,2.4,33.4,0.83,1.01,1.9549,1.9549,20.8986,20.8638,-,0,-1
21216243,0.812046,0.812036,574,495,1.2,2.3,1.8,9.3,0.97,0.89,1.2653,1.2343,29.5159,347.8261,-,0,-1
21225185,0.547807,0.547813,574,494,0.7,1.4,0.6,4.2,0.9,0.87,1.8283,1.8283,357.7818,353.9823,-,0,-1
21235085,0.464773,0.464772,551,301,1.0,3.0,1.7,11.5,1.14,1.52,2.226,2.226,13.43,13.4318,-,0,-1
21248055,0.560703,0.560701,338,378,1.6,1.4,5.9,3.5,0.77,1.11,1.8173,1.7945,29.5465,90.5387,-,0,-1
21256776,0.490974,0.490967,371,379,0.9,1.8,1.4,7.8,1.05,1.42,2.0538,2.0538,58.7889,58.7372,-,0,-1
21263476,0.34407,0.688139,351,50,1.4,1.1,2.3,1.3,0.3,0.29,2.9402,1.4928,29.6077,25.243,-,0,-1
21281847,0.501047,0.501062,248,407,2.9,3.3,10.6,15.6,0.59,0.8,2.0029,1.9986,140.3509,349.6503,-,0,-1
21289833,0.655388,0.655403,269,1208,2.1,4.8,8.9,46.6,0.7,0.68,1.5935,1.5392,14.7689,74.5434,-,5,0
21298723,0.605271,0.605276,519,245,1.1,2.0,1.5,11.7,0.66,0.93,1.655,1.6603,355.2398,122.1001,-,0,-1
21303309,0.675428,0.675434,450,481,0.8,1.3,0.8,2.1,0.44,0.42,1.5144,1.4834,29.5377,346.0208,-,0,-1
21320462,0.547737,0.54773,306,685,1.0,1.6,1.8,4.5,0.83,0.74,1.8963,1.8393,14.1643,73.692,-,0,-1
21342238,0.72289,0.722889,297,61,1.1,0.9,1.3,0.8,0.33,0.45,1.4113,1.4052,35.8102,45.7771,-,0,-1
21343483,0.552529,0.552531,274,176,0.9,1.4,1.0,1.9,0.73,0.7,1.8638,1.8742,18.534,15.5509,-,0,-1
21343608,0.617,0.617001,304,440,1.1,1.8,1.6,9.8,1.05,1.35,1.6937,1.6413,13.7118,48.6027,-,0,-1
21374223,0.657493,0.657506,254,138,1.1,1.3,1.5,2.5,0.7,1.21,1.5572,1.5622,27.533,24.2365,-,0,-1
21377934,0.644798,0.644797,282,976,1.6,1.2,3.2,1.9,0.33,0.32,1.5887,1.5644,26.4166,73.828,-,0,-1
21397555,0.278619,0.27862,434,424,1.1,1.3,1.6,1.8,0.4,0.38,3.623,3.592,29.5203,352.1127,-,0,-1
21439314,0.590883,0.590886,214,533,1.1,1.2,2.0,3.0,0.67,0.93,1.7224,1.6952,33.3167,352.7337,-,0,-1
21452146,0.561399,0.5614,224,712,1.0,2.6,1.9,15.0,0.66,0.7,1.8151,1.7841,29.5334,356.5062,-,0,-1
21460667,0.534598,0.534601,441,485,1.7,2.5,3.7,17.8,0.86,0.83,1.9044,1.9366,29.5334,15.1332,-,0,-1
21468901,0.632846,0.632863,476,408,1.1,2.0,3.3,4.4,0.34,0.34,1.614,1.583,29.529,350.8772,-,0,-1
21473837,0.530925,2.382341,606,17,1.1,0.6,3.5,3628.4,0.83,233698.7,1.9175,0.4258,29.4594,165.7001,-,0,-1
21474739,0.462885,0.462875,512,469,1.8,2.0,11.1,6.3,0.83,0.81,2.2392,2.1633,12.6855,344.2341,-,8,0
21488669,0.501644,0.501661,473,449,1.9,5.7,10.9,52.6,0.68,0.61,2.0026,1.9981,108.9918,211.1932,-,8,1
21492633,0.311278,0.31128,457,473,1.2,1.5,2.1,3.8,0.44,0.42,3.2464,3.2154,29.5377,350.2627,-,0,-1
21526640,0.686878,0.686883,506,206,0.9,1.3,1.3,2.6,0.55,0.77,1.4898,1.4612,29.5029,187.4414,-,0,-1
21548169,0.275788,0.275788,560,868,1.1,1.4,1.4,2.5,0.43,0.41,3.6598,3.6289,29.5465,346.6205,-,0,-1
21556651,0.614826,0.614808,572,450,1.8,3.1,6.5,19.1,0.66,0.57,1.663,1.6295,27.3523,335.5705,-,11,1
21574197,0.699513,0.349752,553,490,1.0,1.1,1.3,1.6,0.38,0.35,1.4465,2.8621,59.0319,340.1361,-,0,-1
21574229,0.531469,0.531472,373,304,0.8,1.8,0.8,5.6,1.01,1.32,1.9422,1.9422,16.5057,16.4989,-,0,-1
21577939,0.6326,0.632604,504,482,1.2,1.2,2.5,2.2,0.65,0.67,1.6328,1.5837,19.2197,341.2969,-,0,-1
21580676,0.445696,1.337148,379,28,1.3,0.8,1.8,1.4,1.08,3.22,2.2775,0.762,29.5858,70.6714,-,0,-1
21592715,0.556707,0.556701,368,414,0.8,1.7,0.8,5.6,0.77,0.8,1.7991,1.8045,352.1127,121.8027,-,0,-1
21600383,1.224206,5.138619,367,27,3.9,0.9,33.0,8.0,0.75,0.86,0.8539,0.1984,26.9796,261.4379,-,0,-1
21619184,0.557343,0.55732,335,605,2.3,3.7,10.1,21.3,0.68,0.64,1.8309,1.7972,27.2926,341.2969,-,10,1
21622547,0.574883,0.57488,256,603,1.6,1.3,3.7,3.4,0.72,0.71,1.8175,1.753,12.8139,73.9919,-,0,-1
21629752,0.606131,0.606137,305,805,0.9,1.1,0.8,1.9,0.52,0.74,1.7204,1.6608,14.1683,90.9504,-,0,-1
21640723,0.650454,0.650489,460,431,1.0,2.8,2.0,15.6,0.6,0.6,1.6067,1.6065,14.4248,14.4561,-,6,0
21648266,0.56615,0.566151,480,431,1.2,1.3,2.2,3.4,0.82,0.78,1.8003,1.7713,29.4421,199.4018,-,0,-1
21650357,0.263574,0.263576,500,458,0.8,1.3,0.7,1.9,0.39,0.39,3.8279,3.7969,29.529,343.6426,-,0,-1
21656207,0.559843,0.559844,201,412,1.2,1.4,1.5,3.4,0.81,0.8,1.82,1.7891,29.5683,351.4938,-,0,-1
21667966,0.664875,1.994791,307,29,0.8,2.8,0.9,38.1,0.56,200.27,1.5745,0.5164,14.1924,66.0502,-,0,-1
21669734,0.582716,3.244714,307,29,2.7,2.8,32.0,10.5,0.65,1.83,1.7927,0.3208,13.0608,79.2707,-,0,-1
21684795,0.633632,0.633639,300,799,0.7,0.9,0.6,1.2,0.38,0.52,1.6489,1.5891,14.1543,91.3659,-,0,-1
21688272,0.304803,0.30479,263,498,2.3,1.8,10.4,5.9,0.43,0.56,3.3515,3.2859,14.1493,203.4588,-,5,1
21719768,0.533555,0.533571,269,738,1.1,1.2,1.1,2.9,0.81,0.91,1.942,1.9385,14.7591,15.5557,-,0,-1
21742308,0.716002,0.716022,256,849,1.3,1.1,2.6,1.7,0.54,0.53,1.4335,1.4099,27.1518,75.2162,-,0,-1
21749947,0.638618,2.51904,492,17,0.9,0.2,1.1,0.3,0.35,305.51,1.5997,0.397,29.529,0.0,-,0,-1
21753974,0.527854,0.527856,260,433,1.8,1.7,4.8,6.4,0.91,0.94,1.95,1.9486,18.0002,18.4655,-,0,-1
21771914,0.600625,0.600633,241,572,1.4,1.7,3.6,8.0,0.66,0.79,1.7329,1.6677,14.7091,355.2398,-,0,-1
21793262,1.000046,0.396724,196,578,6.0,2.7,35.1,18.6,305.26,0.49,1.0433,2.5235,23.0707,355.8719,-,0,-1
21806402,0.592081,0.592104,592,260,1.6,6.2,7.4,90.8,0.55,0.69,1.7228,1.7033,29.5902,69.541,-,6,1
21817156,0.569515,0.28476,102,512,1.0,1.2,1.0,1.9,0.42,0.37,1.8237,3.5146,14.7525,354.6099,-,0,-1
21837152,0.566716,4.19934,288,32,1.1,3.1,1.8,15.4,0.62,0.61,1.7984,0.2481,29.5116,100.553,-,0,-1
21847613,0.696094,0.34805,456,623,1.0,1.8,1.2,4.4,0.37,0.3,1.4535,2.8787,59.0493,181.653,-,0,-1
21864884,0.622468,0.622472,620,245,1.1,1.5,2.2,2.9,0.65,0.95,1.6404,1.626,29.4985,51.2033,-,0,-1
21865663,0.352825,1.131235,1004,26,0.8,1.3,1.0,16.0,0.38,81.21,2.8682,0.8881,29.4855,245.3988,-,0,-1
21869616,0.518196,0.518199,599,420,1.4,3.7,5.0,33.2,0.93,0.79,1.9663,1.9662,27.386,27.4123,-,0,-1
21874209,0.611295,0.611286,593,201,2.5,5.9,17.9,67.6,0.59,0.88,1.6698,1.6887,29.4985,18.952,-,7,1
21879209,0.502716,0.502715,555,263,0.8,2.3,0.6,9.1,1.01,1.37,1.996,2.0027,147.6015,74.0192,-,0,-1
21893528,0.561908,0.718805,576,46,1.4,1.1,2.5,3.0,0.49,1.74,1.8135,1.4113,29.5727,49.8629,-,0,-1
21907874,0.536115,0.536121,541,131,2.0,5.2,10.5,92.5,0.59,0.91,1.934,1.87,14.5423,208.7683,-,7,0
21924353,0.582279,0.999308,321,33,1.2,6.2,3.4,54.5,0.82,137.03,1.7879,1.0258,14.1784,39.8406,-,0,-1
21945241,0.472332,0.472334,404,586,0.9,1.6,1.1,4.7,1.1,1.06,2.1544,2.1744,26.8637,17.481,-,0,-1
21947560,0.480496,0.480497,322,540,2.5,4.2,12.7,34.4,0.76,0.88,2.119,2.1204,26.4306,25.4972,-,6,0
21948046,0.555006,0.555008,386,343,1.0,1.4,1.1,3.5,0.91,1.2,1.8384,1.8688,27.3448,14.9254,-,0,-1
21948290,0.511127,0.511115,354,596,2.3,2.4,11.9,14.7,0.76,0.81,1.9796,1.9796,43.2339,43.3557,L,0,2
21948919,0.584462,0.584462,396,536,1.8,2.6,4.7,7.5,0.59,0.65,1.7138,1.714,357.7818,332.2259,-,9,0
21966412,0.684606,0.684615,289,581,0.7,1.1,1.0,1.4,0.35,0.35,1.4887,1.4825,35.6633,45.8295,-,0,0
21967825,0.540607,0.5406,263,363,1.8,4.7,6.7,60.2,0.63,0.97,1.9263,1.9263,13.0736,13.0745,-,7,1
21986725,0.626306,0.626308,506,206,1.5,1.8,9.2,7.3,0.93,1.31,1.6306,1.6611,29.4985,15.5195,-,0,-1
21991284,0.629142,0.629129,501,443,0.8,1.5,0.7,3.0,0.44,0.67,1.6234,1.5943,29.4551,209.8636,-,0,-1
21996907,0.619968,0.619972,184,297,1.5,1.9,4.1,4.8,0.54,0.61,1.6158,1.6186,354.6099,179.3722,-,0,-1
22000484,0.298371,0.298377,174,283,1.0,2.0,1.6,4.0,0.43,0.43,3.3881,3.357,27.3673,182.1494,-,0,-1
22000485,0.571628,0.571632,256,289,1.5,1.6,2.4,4.4,0.76,0.71,1.7522,1.7577,357.7818,120.1201,-,0,-1
22005161,0.568853,1.272272,237,19,0.9,5.3,1.0,97.6,0.89,11282.93,1.7945,0.7903,27.3523,233.9181,-,0,-1
22034371,0.530768,0.530754,268,539,1.3,1.8,3.5,6.9,1.03,1.36,1.9001,1.9434,62.383,16.8535,-,0,0
22042245,0.554525,1.248979,208,46,1.7,5.4,7.7,52.1,0.79,0.79,1.8711,0.8039,14.7547,306.2787,-,0,-1
22042502,0.6157,1.847536,297,47,0.9,5.0,1.0,30.9,0.85,0.92,1.6947,0.5648,14.1814,42.4268,-,0,-1
22060182,0.614377,0.614377,398,769,0.8,1.0,1.0,1.5,0.45,0.49,1.6305,1.6412,356.5062,74.0192,-,0,-1
22067964,0.511536,0.511539,232,338,1.6,1.5,6.4,4.6,0.92,0.97,1.9789,1.9587,41.7362,261.4379,-,0,-1
22070388,0.692101,0.692099,258,526,1.0,1.2,1.5,2.7,0.66,0.87,1.5126,1.4497,14.7634,205.5498,-,0,-1
22090614,0.592153,0.59215,499,221,1.0,2.2,1.4,9.7,1.05,1.42,1.7226,1.6935,29.5465,212.9925,-,0,-1
22097828,0.309845,0.309853,194,297,1.4,1.2,3.5,1.9,0.36,0.33,3.2612,3.2329,29.577,180.9955,-,0,-1
22118462,0.609189,0.609187,186,878,1.1,1.3,1.5,2.4,0.49,0.52,1.7092,1.6523,14.7678,92.6355,-,0,-1
22118602,0.611159,0.611156,197,1123,1.2,1.5,1.6,3.7,0.56,0.73,1.686,1.6472,20.0924,91.3242,-,0,-1
22125812,0.588624,0.588619,131,620,1.2,1.0,1.6,1.9,0.67,0.61,1.7328,1.7038,29.5072,202.2245,-,0,-1
22137788,0.469865,0.469864,147,718,1.2,2.1,1.4,8.3,1.07,1.52,2.1911,2.1911,15.9236,15.9274,-,0,-1
22181333,0.343706,0.343706,497,322,1.0,1.3,1.2,1.8,0.35,0.33,2.9433,2.9149,29.529,182.8154,-,0,-1
22186695,0.503655,0.503653,488,319,1.1,3.6,3.2,36.1,0.88,0.9,1.9941,1.9885,116.144,334.4482,-,0,-1
22198122,0.284805,0.284807,476,202,0.8,1.1,0.8,2.6,0.38,0.56,3.5451,3.5161,29.4985,202.8398,-,0,-1
22198858,0.658182,0.658183,632,443,1.4,1.5,6.9,4.1,0.82,0.83,1.5532,1.5304,29.5072,90.1713,-,0,-1
22199578,1.212094,1.14126,634,15,2.0,0.2,4.6,10.8,0.28,1196.78,0.8363,0.8762,88.6132,0.0,-,0,-1
22216834,0.557215,1.16692,543,26,0.9,9.6,0.8,60.1,0.86,327.75,1.8285,0.8754,29.529,54.2446,-,0,-1
22243579,0.573636,0.573635,366,443,0.8,1.3,0.7,3.2,0.76,0.75,1.7461,1.7488,355.2398,181.653,-,0,-1
22244513,0.604149,0.604077,330,265,2.5,8.1,9.2,130.0,0.45,0.78,1.6951,1.6736,25.0627,54.8697,-,11,1
22272582,0.745917,0.745924,344,76,0.7,1.2,0.7,2.4,0.74,0.64,1.3773,1.3456,27.3075,199.6008,-,0,0
22276476,0.309604,0.309604,329,589,1.0,1.3,1.5,2.4,0.31,0.3,3.2328,3.2383,353.3569,119.4743,-,0,-1
22283909,0.576172,0.576176,344,597,1.2,1.5,3.6,5.4,0.83,0.78,1.7384,1.7576,352.7337,45.3926,-,0,-1
22309292,0.575163,0.575161,302,79,0.7,1.4,0.6,1.5,0.91,0.72,1.7957,1.7415,17.5285,355.8719,-,0,-1
22315266,0.618241,0.618249,545,321,0.9,1.4,1.0,3.6,0.62,0.6,1.6514,1.694,29.5116,13.0719,-,0,-1
22317507,0.55108,1.399998,346,19,0.8,0.7,0.6,22.5,0.76,284.23,1.8485,0.7237,29.4898,106.1571,-,0,-1
22319996,0.479505,0.479495,514,325,2.6,4.9,20.6,57.8,0.85,0.87,2.1255,2.1269,24.9969,24.1546,-,5,1
22338901,0.498663,0.99719,236,35,3.3,8.5,30.0,150.9,1.42,3002219.55,2.0093,1.0487,253.8071,21.7817,-,0,-1
22345256,0.609943,0.60994,287,325,1.1,1.9,2.4,5.7,0.68,0.96,1.6651,1.6443,39.0701,207.6843,-,0,-1
22346514,0.606105,0.606121,309,377,1.0,2.2,1.4,5.7,0.53,0.48,1.7206,1.6548,14.1483,202.2245,-,0,-1
22363963,0.58204,0.582037,238,79,1.0,1.6,1.3,2.3,0.62,0.48,1.7859,1.721,14.7471,344.2341,-,0,-1
22392699,0.540048,0.540054,279,82,0.9,1.2,1.1,1.4,0.95,0.7,1.9272,1.9178,13.2354,15.1183,-,0,-1
22424347,0.56792,0.567923,505,387,0.9,2.0,0.8,12.4,1.04,1.02,1.7947,1.7663,29.4942,183.3181,-,0,-1
22458998,0.560942,0.56096,187,261,1.6,2.8,4.9,23.1,0.67,0.73,1.8144,1.7855,31.5657,350.2627,-,0,-1
